,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,Location,latitude,longitude
33843,40600,Kostner,10/01/2020,188.5,125.4,118.3,5248,"(41.853751, -87.733258)",,
33844,40420,Cicero-Cermak,10/01/2020,586.4,450.2,342.0,16520,"(41.85182, -87.745336)",,
33845,40580,54th/Cermak,10/01/2020,881.7,566.2,435.3,23970,"(41.85177331, -87.75669201)",,
33846,40020,Harlem-Lake,10/01/2020,1263.8,889.2,641.0,34814,"(41.886848, -87.803176)",,
33847,41350,Oak Park-Lake,10/01/2020,262.6,195.6,126.0,7259,"(41.886988, -87.793783)",,
33848,40610,Ridgeland,10/01/2020,260.9,138.2,91.5,6797,"(41.887159, -87.783661)",,
33849,41260,Austin-Lake,10/01/2020,604.0,443.2,313.5,16757,"(41.887293, -87.774135)",,
33850,40280,Central-Lake,10/01/2020,867.9,582.2,451.8,23812,"(41.887389, -87.76565)",,
33851,40700,Laramie,10/01/2020,446.9,324.6,266.3,12519,"(41.887163, -87.754986)",,
33852,40480,Cicero-Lake,10/01/2020,536.2,383.2,278.3,14825,"(41.886519, -87.744698)",,
33853,40030,Pulaski-Lake,10/01/2020,650.2,485.8,373.5,18228,"(41.885412, -87.725404)",,
33854,41670,Conservatory,10/01/2020,481.6,367.0,321.5,13717,"(41.884904, -87.716523)",,
33855,41070,Kedzie-Lake,10/01/2020,470.5,350.4,271.5,13189,"(41.884321, -87.706155)",,
33856,41360,California-Lake,10/01/2020,442.8,245.0,186.3,11712,"(41.88422, -87.696234)",,
33857,40170,Ashland-Lake,10/01/2020,745.0,525.8,306.3,20243,"(41.885269, -87.666969)",,
33858,41510,Morgan-Lake,10/01/2020,786.8,501.0,571.3,22100,"(41.885586, -87.652193)",,
33859,41160,Clinton-Lake,10/01/2020,812.3,291.6,321.5,20614,"(41.885678, -87.641782)",,
33860,41690,Cermak-McCormick Place,10/01/2020,435.1,291.8,221.8,11918,"(41.853115, -87.626402)",,
33861,41120,35-Bronzeville-IIT,10/01/2020,496.5,395.6,273.5,13995,"(41.831677, -87.625826)",,
33862,40300,Indiana,10/01/2020,257.5,177.0,134.3,7088,"(41.821732, -87.621371)",,
33863,41270,43rd,10/01/2020,362.5,215.6,162.8,9704,"(41.816462, -87.619021)",,
33864,41080,47th-South Elevated,10/01/2020,369.1,299.6,213.5,10473,"(41.809209, -87.618826)",,
33865,40130,51st,10/01/2020,339.5,268.0,184.5,9548,"(41.80209, -87.618487)",,
33866,40510,Garfield-South Elevated,10/01/2020,374.0,344.6,214.5,10810,"(41.795172, -87.618327)",,
33867,41140,King Drive,10/01/2020,203.0,158.0,134.8,5795,"(41.78013, -87.615546)",,
33868,40720,East 63rd-Cottage Grove,10/01/2020,357.2,286.4,189.3,10048,"(41.780309, -87.605857)",,
33869,40940,Halsted/63rd,10/01/2020,220.5,138.0,99.8,5939,"(41.778943, -87.644244)",,
33870,40290,Ashland/63rd,10/01/2020,403.4,294.4,230.0,11267,"(41.77886, -87.663766)",,
33871,41290,Kimball,10/01/2020,1286.5,588.4,384.3,32783,"(41.967901, -87.713065)",,
33872,41180,Kedzie-Brown,10/01/2020,608.8,283.2,179.0,15526,"(41.965996, -87.708821)",,
33873,40870,Francisco,10/01/2020,327.5,151.2,101.3,8366,"(41.966046, -87.701644)",,
33874,41010,Rockwell,10/01/2020,301.7,107.6,83.5,7510,"(41.966115, -87.6941)",,
33875,41480,Western-Brown,10/01/2020,950.8,1201.6,909.8,30564,"(41.966163, -87.688502)",,
33876,40090,Damen-Brown,10/01/2020,501.1,373.4,231.8,13818,"(41.966286, -87.678639)",,
33877,41500,Montrose-Brown,10/01/2020,508.7,380.4,276.8,14200,"(41.961756, -87.675047)",,
33878,41460,Irving Park-Brown,10/01/2020,531.1,363.0,255.8,14522,"(41.954521, -87.674868)",,
33879,41440,Addison-Brown,10/01/2020,368.0,259.4,197.8,10185,"(41.947028, -87.674642)",,
33880,41310,Paulina,10/01/2020,537.2,452.8,312.0,15330,"(41.943623, -87.670907)",,
33881,40360,Southport,10/01/2020,522.8,474.6,337.8,15225,"(41.943744, -87.663619)",,
33882,41210,Wellington,10/01/2020,593.3,393.6,265.5,16083,"(41.936033, -87.653266)",,
33883,40530,Diversey,10/01/2020,1029.4,785.0,486.0,28515,"(41.932732, -87.653131)",,
33884,40660,Armitage,10/01/2020,723.0,607.2,403.3,20556,"(41.918217, -87.652644)",,
33885,40800,Sedgwick,10/01/2020,756.1,603.6,428.0,21365,"(41.910409, -87.639302)",,
33886,40710,Chicago/Franklin,10/01/2020,1496.9,913.2,689.3,40255,"(41.89681, -87.635924)",,
33887,40460,Merchandise Mart,10/01/2020,866.8,475.8,299.8,22648,"(41.888969, -87.633924)",,
33888,40930,Midway Airport,10/01/2020,2176.0,1347.6,1034.3,58746,"(41.78661, -87.737875)",,
33889,40960,Pulaski-Orange,10/01/2020,1446.8,887.8,646.5,38855,"(41.799756, -87.724493)",,
33890,41150,Kedzie-Midway,10/01/2020,1169.5,771.0,540.8,31747,"(41.804236, -87.704406)",,
33891,40310,Western-Orange,10/01/2020,1243.5,844.2,607.0,34007,"(41.804546, -87.684019)",,
33892,40120,35th/Archer,10/01/2020,799.8,542.4,399.5,21905,"(41.829353, -87.680622)",,
33893,41060,Ashland-Orange,10/01/2020,639.2,465.6,311.5,17637,"(41.839234, -87.665317)",,
33894,41130,Halsted-Orange,10/01/2020,626.4,432.2,298.5,17135,"(41.84678, -87.648088)",,
33895,40730,Washington/Wells,10/01/2020,1223.3,398.8,275.0,30007,"(41.882695, -87.63378)",,
33896,40040,Quincy/Wells,10/01/2020,864.0,389.2,324.0,22249,"(41.878723, -87.63374)",,
33897,40160,LaSalle/Van Buren,10/01/2020,449.1,208.4,147.5,11513,"(41.8768, -87.631739)",,
33898,40850,Library,10/01/2020,833.3,515.2,385.3,22449,"(41.876862, -87.628196)",,
33899,40680,Adams/Wabash,10/01/2020,1329.7,752.4,584.3,35353,"(41.879507, -87.626037)",,
33900,41700,Washington/Wabash,10/01/2020,2666.5,1791.6,1243.0,72593,"(41.88322, -87.626189)",,
33901,40260,State/Lake,10/01/2020,2371.7,1830.6,1536.3,67475,"(41.88574, -87.627835)",,
33902,40380,Clark/Lake,10/01/2020,3041.8,1899.4,1471.0,82300,"(41.885737, -87.630886)",,
33903,40900,Howard,11/01/2020,1806.8,1401.5,1023.2,47881,"(42.019063, -87.672892)",,
33904,41190,Jarvis,11/01/2020,422.5,319.8,249.8,11228,"(42.015876, -87.669092)",,
33905,40100,Morse,11/01/2020,1136.3,799.8,648.7,29816,"(42.008362, -87.665909)",,
33906,41300,Loyola,11/01/2020,1081.7,879.8,638.0,28980,"(42.001073, -87.661061)",,
33907,40760,Granville,11/01/2020,826.4,580.0,439.8,21486,"(41.993664, -87.659202)",,
33908,40880,Thorndale,11/01/2020,648.6,406.3,358.5,16748,"(41.990259, -87.659076)",,
33909,41380,Bryn Mawr,11/01/2020,1037.2,683.8,502.7,26495,"(41.983504, -87.65884)",,
33910,40340,Berwyn,11/01/2020,749.9,806.0,517.8,21328,"(41.977984, -87.658668)",,
33911,41200,Argyle,11/01/2020,739.0,607.5,435.5,19822,"(41.973453, -87.65853)",,
33912,40770,Lawrence,11/01/2020,703.6,528.0,399.3,18579,"(41.969139, -87.658493)",,
33913,40540,Wilson,11/01/2020,1810.4,1486.5,1031.5,48343,"(41.964273, -87.657588)",,
33914,40080,Sheridan,11/01/2020,924.2,769.0,486.3,24477,"(41.953775, -87.654929)",,
33915,41420,Addison-North Main,11/01/2020,1046.2,864.8,609.5,28039,"(41.947428, -87.653626)",,
33916,41320,Belmont-North Main,11/01/2020,2140.0,1736.0,1250.8,57248,"(41.939751, -87.65338)",,
33917,41220,Fullerton,11/01/2020,1626.1,1447.5,936.8,43933,"(41.925051, -87.652866)",,
33918,40650,North/Clybourn,11/01/2020,1180.4,1102.0,770.5,32639,"(41.910655, -87.649177)",,
33919,40630,Clark/Division,11/01/2020,1580.8,1381.0,990.5,43083,"(41.90392, -87.631412)",,
33920,41450,Chicago/State,11/01/2020,2679.5,2280.0,1560.0,72069,"(41.896671, -87.628176)",,
33921,40330,Grand/State,11/01/2020,1484.6,1538.0,1032.0,42035,"(41.891665, -87.628021)",,
33922,41660,Lake/State,11/01/2020,3080.7,2520.0,1717.8,82000,"(41.884809, -87.627813)",,
33923,41090,Monroe/State,11/01/2020,1075.6,694.5,466.0,27085,"(41.880745, -87.627696)",,
33924,40560,Jackson/State,11/01/2020,1054.4,707.3,516.2,27013,"(41.878153, -87.627596)",,
33925,41490,Harrison,11/01/2020,595.6,567.3,392.5,16535,"(41.874039, -87.627479)",,
33926,41400,Roosevelt,11/01/2020,2827.7,2307.3,1677.0,75844,"(41.867368, -87.627402)",,
33927,41000,Cermak-Chinatown,11/01/2020,802.4,785.3,542.5,22443,"(41.853206, -87.630968)",,
33928,40190,Sox-35th-Dan Ryan,11/01/2020,873.3,639.0,450.3,22723,"(41.831191, -87.630636)",,
33929,41230,47th-Dan Ryan,11/01/2020,952.9,744.5,542.2,25289,"(41.810318, -87.63094)",,
33930,41170,Garfield-Dan Ryan,11/01/2020,993.3,761.5,528.8,26085,"(41.79542, -87.631157)",,
33931,40910,63rd-Dan Ryan,11/01/2020,1047.2,837.8,642.3,28148,"(41.780536, -87.630952)",,
33932,40990,69th,11/01/2020,1677.8,1291.5,948.2,44410,"(41.768367, -87.625724)",,
33933,40240,79th,11/01/2020,2397.9,1804.5,1406.5,63615,"(41.750419, -87.625112)",,
33934,41430,87th,11/01/2020,1345.4,1027.3,788.2,35746,"(41.735372, -87.624717)",,
33935,40450,95th/Dan Ryan,11/01/2020,3577.6,2419.8,1851.0,92336,"(41.722377, -87.624342)",,
33936,41050,Linden,11/01/2020,174.1,100.0,78.7,4353,"(42.073153, -87.69073)",,
33937,41250,Central-Evanston,11/01/2020,253.5,127.5,110.2,6241,"(42.063987, -87.685617)",,
33938,40400,Noyes,11/01/2020,144.0,106.8,81.0,3793,"(42.058282, -87.683337)",,
33939,40520,Foster,11/01/2020,132.8,108.3,82.3,3583,"(42.05416, -87.68356)",,
33940,40050,Davis,11/01/2020,747.6,604.0,416.3,19865,"(42.04771, -87.683543)",,
33941,40690,Dempster,11/01/2020,188.2,164.3,129.5,5198,"(42.041655, -87.681602)",,
33942,40270,Main,11/01/2020,237.9,193.3,133.8,6333,"(42.033456, -87.679538)",,
33943,40840,South Boulevard,11/01/2020,187.1,137.8,93.0,4851,"(42.027612, -87.678329)",,
33944,40140,Dempster-Skokie,11/01/2020,384.7,256.3,180.0,9798,"(42.038951, -87.751919)",,
33945,41680,Oakton-Skokie,11/01/2020,212.3,120.8,76.5,5187,"(42.02624348, -87.74722084)",,
33946,40890,O'Hare Airport,11/01/2020,2595.4,2370.0,2465.2,76179,"(41.97766526, -87.90422307)",,
33947,40820,Rosemont,11/01/2020,1655.7,1088.8,775.7,42122,"(41.983507, -87.859388)",,
33948,40230,Cumberland,11/01/2020,717.4,438.5,332.5,18096,"(41.984246, -87.838028)",,
33949,40750,Harlem-O'Hare,11/01/2020,683.9,420.8,297.2,17144,"(41.98227, -87.8089)",,
33950,41280,Jefferson Park,11/01/2020,1907.6,1288.0,985.5,49216,"(41.970634, -87.760892)",,
33951,41330,Montrose-O'Hare,11/01/2020,362.1,244.0,191.3,9366,"(41.961539, -87.743574)",,
33952,40550,Irving Park-O'Hare,11/01/2020,1078.4,746.5,568.2,27962,"(41.952925, -87.729229)",,
33953,41240,Addison-O'Hare,11/01/2020,537.6,352.8,244.2,13628,"(41.94738, -87.71906)",,
33954,40060,Belmont-O'Hare,11/01/2020,1213.8,837.3,620.7,31349,"(41.938132, -87.712359)",,
33955,41020,Logan Square,11/01/2020,1169.9,859.3,598.7,30427,"(41.929728, -87.708541)",,
33956,40570,California/Milwaukee,11/01/2020,780.2,566.5,373.5,20110,"(41.921939, -87.69689)",,
33957,40670,Western/Milwaukee,11/01/2020,785.9,551.5,388.0,20252,"(41.916157, -87.687364)",,
33958,40590,Damen/Milwaukee,11/01/2020,875.5,753.3,468.5,23333,"(41.909744, -87.677437)",,
33959,40320,Division/Milwaukee,11/01/2020,906.3,693.8,488.0,23829,"(41.903355, -87.666496)",,
33960,41410,Chicago/Milwaukee,11/01/2020,611.3,400.8,291.3,15576,"(41.896075, -87.655214)",,
33961,40490,Grand/Milwaukee,11/01/2020,467.1,370.5,299.5,12621,"(41.891189, -87.647578)",,
33962,40370,Washington/Dearborn,11/01/2020,1890.2,1302.8,942.2,48667,"(41.883164, -87.62944)",,
33963,40790,Monroe/Dearborn,11/01/2020,769.7,362.5,278.3,18513,"(41.880703, -87.629378)",,
33964,40070,Jackson/Dearborn,11/01/2020,963.0,611.0,491.3,24652,"(41.878183, -87.629296)",,
33965,41340,LaSalle,11/01/2020,458.7,298.0,231.7,11756,"(41.875568, -87.631722)",,
33966,40430,Clinton-Forest Park,11/01/2020,468.0,332.0,274.7,12335,"(41.875539, -87.640984)",,
33967,40350,UIC-Halsted,11/01/2020,635.9,492.0,378.7,16958,"(41.875474, -87.649707)",,
33968,40470,Racine,11/01/2020,282.3,242.8,176.7,7677,"(41.87592, -87.659458)",,
33969,40810,Medical Center,11/01/2020,738.7,344.8,279.3,17828,"(41.875706, -87.673932)",,
33970,40220,Western-Forest Park,11/01/2020,418.4,297.5,236.3,10976,"(41.875478, -87.688436)",,
33971,40250,Kedzie-Homan-Forest Park,11/01/2020,742.1,615.0,450.0,20002,"(41.874341, -87.70604)",,
33972,40920,Pulaski-Forest Park,11/01/2020,973.2,824.8,739.5,27200,"(41.873797, -87.725663)",,
33973,40970,Cicero-Forest Park,11/01/2020,545.7,393.3,310.3,14348,"(41.871574, -87.745154)",,
33974,40010,Austin-Forest Park,11/01/2020,459.4,279.5,239.5,11743,"(41.870851, -87.776812)",,
33975,40180,Oak Park-Forest Park,11/01/2020,239.6,151.0,101.8,6007,"(41.872108, -87.791602)",,
33976,40980,Harlem-Forest Park,11/01/2020,410.5,248.0,163.8,10185,"(41.87349, -87.806961)",,
33977,40390,Forest Park,11/01/2020,959.9,602.0,461.5,24375,"(41.874257, -87.817318)",,
33978,41030,Polk,11/01/2020,1000.1,287.5,212.5,22426,"(41.871551, -87.66953)",,
33979,40830,18th,11/01/2020,521.6,430.5,275.0,13804,"(41.857908, -87.669147)",,
33980,40210,Damen-Cermak,11/01/2020,448.1,315.5,227.8,11590,"(41.854517, -87.675975)",,
33981,40740,Western-Cermak,11/01/2020,436.1,305.5,228.0,11312,"(41.854225, -87.685129)",,
33982,40440,California-Cermak,11/01/2020,511.1,349.8,261.2,13188,"(41.854109, -87.694774)",,
33983,41040,Kedzie-Cermak,11/01/2020,391.8,324.3,221.2,10459,"(41.853964, -87.705408)",,
33984,40780,Central Park,11/01/2020,387.3,280.8,218.7,10181,"(41.853839, -87.714842)",,
33985,40150,Pulaski-Cermak,11/01/2020,455.9,353.5,273.8,12175,"(41.853732, -87.724311)",,
33986,40600,Kostner,11/01/2020,170.3,122.3,102.2,4508,"(41.853751, -87.733258)",,
33987,40420,Cicero-Cermak,11/01/2020,513.6,392.3,294.5,13608,"(41.85182, -87.745336)",,
33988,40580,54th/Cermak,11/01/2020,803.4,497.5,366.8,20259,"(41.85177331, -87.75669201)",,
33989,40020,Harlem-Lake,11/01/2020,1172.1,841.0,583.5,30307,"(41.886848, -87.803176)",,
33990,41350,Oak Park-Lake,11/01/2020,234.6,174.3,103.7,6011,"(41.886988, -87.793783)",,
33991,40610,Ridgeland,11/01/2020,210.6,132.3,89.2,5275,"(41.887159, -87.783661)",,
33992,41260,Austin-Lake,11/01/2020,550.0,386.8,283.5,14247,"(41.887293, -87.774135)",,
33993,40280,Central-Lake,11/01/2020,818.5,582.8,439.8,21339,"(41.887389, -87.76565)",,
33994,40700,Laramie,11/01/2020,436.4,312.0,232.3,11370,"(41.887163, -87.754986)",,
33995,40480,Cicero-Lake,11/01/2020,478.1,345.3,282.3,12637,"(41.886519, -87.744698)",,
33996,40030,Pulaski-Lake,11/01/2020,624.9,484.8,364.8,16626,"(41.885412, -87.725404)",,
33997,41670,Conservatory,11/01/2020,454.3,334.5,278.3,12093,"(41.884904, -87.716523)",,
33998,41070,Kedzie-Lake,11/01/2020,432.4,318.8,233.5,11324,"(41.884321, -87.706155)",,
33999,41360,California-Lake,11/01/2020,372.5,224.0,157.7,9291,"(41.88422, -87.696234)",,
34000,40170,Ashland-Lake,11/01/2020,660.0,465.5,252.7,16577,"(41.885269, -87.666969)",,
34001,41510,Morgan-Lake,11/01/2020,611.9,529.5,346.3,16434,"(41.885586, -87.652193)",,
34002,41160,Clinton-Lake,11/01/2020,700.2,347.8,242.0,16847,"(41.885678, -87.641782)",,
34003,41690,Cermak-McCormick Place,11/01/2020,392.5,261.3,181.8,9985,"(41.853115, -87.626402)",,
34004,41120,35-Bronzeville-IIT,11/01/2020,429.2,325.3,206.8,11125,"(41.831677, -87.625826)",,
34005,40300,Indiana,11/01/2020,222.5,142.8,121.2,5748,"(41.821732, -87.621371)",,
34006,41270,43rd,11/01/2020,322.0,199.5,151.3,8145,"(41.816462, -87.619021)",,
34007,41080,47th-South Elevated,11/01/2020,338.0,272.3,189.2,8984,"(41.809209, -87.618826)",,
34008,40130,51st,11/01/2020,318.2,246.5,170.5,8373,"(41.80209, -87.618487)",,
34009,40510,Garfield-South Elevated,11/01/2020,347.0,282.0,185.8,9182,"(41.795172, -87.618327)",,
34010,41140,King Drive,11/01/2020,188.3,136.8,120.0,5032,"(41.78013, -87.615546)",,
34011,40720,East 63rd-Cottage Grove,11/01/2020,328.8,231.5,168.3,8512,"(41.780309, -87.605857)",,
34012,40940,Halsted/63rd,11/01/2020,204.6,134.0,98.0,5215,"(41.778943, -87.644244)",,
34013,40290,Ashland/63rd,11/01/2020,389.5,269.3,211.7,10137,"(41.77886, -87.663766)",,
34014,41290,Kimball,11/01/2020,1101.3,836.5,586.3,28889,"(41.967901, -87.713065)",,
34015,41180,Kedzie-Brown,11/01/2020,518.2,442.3,292.2,13885,"(41.965996, -87.708821)",,
34016,40870,Francisco,11/01/2020,276.0,197.5,153.3,7230,"(41.966046, -87.701644)",,
34017,41010,Rockwell,11/01/2020,257.0,156.3,123.3,6505,"(41.966115, -87.6941)",,
34018,41480,Western-Brown,11/01/2020,835.6,643.0,427.5,21849,"(41.966163, -87.688502)",,
34019,40090,Damen-Brown,11/01/2020,434.5,292.5,191.5,11008,"(41.966286, -87.678639)",,
34020,41500,Montrose-Brown,11/01/2020,436.9,321.0,208.3,11272,"(41.961756, -87.675047)",,
34021,41460,Irving Park-Brown,11/01/2020,420.4,287.8,184.2,10663,"(41.954521, -87.674868)",,
34022,41440,Addison-Brown,11/01/2020,309.5,207.0,145.0,7888,"(41.947028, -87.674642)",,
34023,41310,Paulina,11/01/2020,461.9,328.5,244.3,12017,"(41.943623, -87.670907)",,
34024,40360,Southport,11/01/2020,436.7,400.8,239.5,11774,"(41.943744, -87.663619)",,
34025,41210,Wellington,11/01/2020,493.1,318.0,194.2,12299,"(41.936033, -87.653266)",,
34026,40530,Diversey,11/01/2020,876.0,612.5,393.0,22327,"(41.932732, -87.653131)",,
34027,40660,Armitage,11/01/2020,598.6,460.3,284.3,15519,"(41.918217, -87.652644)",,
34028,40800,Sedgwick,11/01/2020,631.2,477.3,309.2,16387,"(41.910409, -87.639302)",,
34029,40710,Chicago/Franklin,11/01/2020,1241.9,724.0,487.5,30659,"(41.89681, -87.635924)",,
34030,40460,Merchandise Mart,11/01/2020,672.6,320.5,191.5,15883,"(41.888969, -87.633924)",,
34031,40930,Midway Airport,11/01/2020,1846.0,1097.8,837.8,46338,"(41.78661, -87.737875)",,
34032,40960,Pulaski-Orange,11/01/2020,1211.3,725.5,512.2,30200,"(41.799756, -87.724493)",,
34033,41150,Kedzie-Midway,11/01/2020,1040.0,689.0,442.8,26213,"(41.804236, -87.704406)",,
34034,40310,Western-Orange,11/01/2020,1097.9,701.5,495.0,27734,"(41.804546, -87.684019)",,
34035,40120,35th/Archer,11/01/2020,690.6,435.0,309.0,17405,"(41.829353, -87.680622)",,
34036,41060,Ashland-Orange,11/01/2020,564.2,379.5,273.8,14445,"(41.839234, -87.665317)",,
34037,41130,Halsted-Orange,11/01/2020,541.3,338.3,240.3,13620,"(41.84678, -87.648088)",,
34038,40730,Washington/Wells,11/01/2020,1005.4,328.8,197.2,22606,"(41.882695, -87.63378)",,
34039,40040,Quincy/Wells,11/01/2020,692.5,262.0,225.3,16249,"(41.878723, -87.63374)",,
34040,40160,LaSalle/Van Buren,11/01/2020,388.3,159.0,119.2,9116,"(41.8768, -87.631739)",,
34041,40850,Library,11/01/2020,719.3,435.5,328.2,18097,"(41.876862, -87.628196)",,
34042,40680,Adams/Wabash,11/01/2020,1100.2,637.5,383.8,26856,"(41.879507, -87.626037)",,
34043,41700,Washington/Wabash,11/01/2020,2297.0,1657.3,1067.8,58975,"(41.88322, -87.626189)",,
34044,40260,State/Lake,11/01/2020,1918.6,1635.5,1048.0,51201,"(41.88574, -87.627835)",,
34045,40380,Clark/Lake,11/01/2020,2304.2,1296.8,965.5,57064,"(41.885737, -87.630886)",,
34046,40900,Howard,12/01/2020,1767.1,1284.3,944.4,48735,"(42.019063, -87.672892)",,
34047,41190,Jarvis,12/01/2020,390.4,315.8,237.4,11038,"(42.015876, -87.669092)",,
34048,40100,Morse,12/01/2020,1047.1,768.5,605.6,29138,"(42.008362, -87.665909)",,
34049,41300,Loyola,12/01/2020,946.9,784.5,580.2,26871,"(42.001073, -87.661061)",,
34050,40760,Granville,12/01/2020,752.2,591.0,443.8,21131,"(41.993664, -87.659202)",,
34051,40880,Thorndale,12/01/2020,626.2,462.5,363.4,17443,"(41.990259, -87.659076)",,
34052,41380,Bryn Mawr,12/01/2020,1010.0,727.0,541.4,27835,"(41.983504, -87.65884)",,
34053,40340,Berwyn,12/01/2020,719.5,567.8,408.2,20142,"(41.977984, -87.658668)",,
34054,41200,Argyle,12/01/2020,711.4,540.8,444.0,20034,"(41.973453, -87.65853)",,
34055,40770,Lawrence,12/01/2020,672.2,511.8,370.6,18689,"(41.969139, -87.658493)",,
34056,40540,Wilson,12/01/2020,1706.5,1405.8,982.2,48077,"(41.964273, -87.657588)",,
34057,40080,Sheridan,12/01/2020,841.1,595.3,422.0,22995,"(41.953775, -87.654929)",,
34058,41420,Addison-North Main,12/01/2020,908.0,771.0,532.4,25721,"(41.947428, -87.653626)",,
34059,41320,Belmont-North Main,12/01/2020,1962.4,1580.8,1095.6,54974,"(41.939751, -87.65338)",,
34060,41220,Fullerton,12/01/2020,1352.3,1037.0,706.6,37431,"(41.925051, -87.652866)",,
34061,40650,North/Clybourn,12/01/2020,1126.0,957.5,691.2,32057,"(41.910655, -87.649177)",,
34062,40630,Clark/Division,12/01/2020,1464.6,1154.5,875.4,41216,"(41.90392, -87.631412)",,
34063,41450,Chicago/State,12/01/2020,2556.0,1982.3,1443.0,71376,"(41.896671, -87.628176)",,
34064,40330,Grand/State,12/01/2020,1352.9,1170.0,847.6,38681,"(41.891665, -87.628021)",,
34065,41660,Lake/State,12/01/2020,2890.3,2114.0,1542.2,79753,"(41.884809, -87.627813)",,
34066,41090,Monroe/State,12/01/2020,1021.7,615.8,412.4,27003,"(41.880745, -87.627696)",,
34067,40560,Jackson/State,12/01/2020,928.3,566.5,420.2,24790,"(41.878153, -87.627596)",,
34068,41490,Harrison,12/01/2020,473.9,398.5,280.4,13422,"(41.874039, -87.627479)",,
34069,41400,Roosevelt,12/01/2020,2593.7,1996.0,1410.2,72097,"(41.867368, -87.627402)",,
34070,41000,Cermak-Chinatown,12/01/2020,728.2,646.3,469.6,20953,"(41.853206, -87.630968)",,
34071,40190,Sox-35th-Dan Ryan,12/01/2020,792.2,518.3,403.6,21519,"(41.831191, -87.630636)",,
34072,41230,47th-Dan Ryan,12/01/2020,879.0,637.8,504.0,24410,"(41.810318, -87.63094)",,
34073,41170,Garfield-Dan Ryan,12/01/2020,931.4,648.5,465.6,25413,"(41.79542, -87.631157)",,
34074,40910,63rd-Dan Ryan,12/01/2020,978.9,745.0,602.8,27529,"(41.780536, -87.630952)",,
34075,40990,69th,12/01/2020,1558.5,1147.0,860.4,43177,"(41.768367, -87.625724)",,
34076,40240,79th,12/01/2020,2247.8,1636.3,1274.6,62369,"(41.750419, -87.625112)",,
34077,41430,87th,12/01/2020,1271.5,925.0,708.4,35214,"(41.735372, -87.624717)",,
34078,40450,95th/Dan Ryan,12/01/2020,3310.5,2176.3,1690.4,89987,"(41.722377, -87.624342)",,
34079,41050,Linden,12/01/2020,160.8,90.3,60.0,4199,"(42.073153, -87.69073)",,
34080,41250,Central-Evanston,12/01/2020,245.0,88.8,102.2,6257,"(42.063987, -87.685617)",,
34081,40400,Noyes,12/01/2020,121.2,73.8,69.6,3310,"(42.058282, -87.683337)",,
34082,40520,Foster,12/01/2020,113.0,81.8,63.8,3132,"(42.05416, -87.68356)",,
34083,40050,Davis,12/01/2020,700.0,488.8,364.4,19178,"(42.04771, -87.683543)",,
34084,40690,Dempster,12/01/2020,180.4,138.8,113.4,5091,"(42.041655, -87.681602)",,
34085,40270,Main,12/01/2020,218.1,159.5,114.0,6007,"(42.033456, -87.679538)",,
34086,40840,South Boulevard,12/01/2020,166.5,128.0,96.2,4656,"(42.027612, -87.678329)",,
34087,40140,Dempster-Skokie,12/01/2020,361.7,223.5,153.6,9619,"(42.038951, -87.751919)",,
34088,41680,Oakton-Skokie,12/01/2020,195.4,102.8,81.2,5115,"(42.02624348, -87.74722084)",,
34089,40890,O'Hare Airport,12/01/2020,2450.5,2135.0,2313.4,74018,"(41.97766526, -87.90422307)",,
34090,40820,Rosemont,12/01/2020,1493.0,987.8,673.6,40164,"(41.983507, -87.859388)",,
34091,40230,Cumberland,12/01/2020,677.4,374.8,314.6,17975,"(41.984246, -87.838028)",,
34092,40750,Harlem-O'Hare,12/01/2020,648.7,404.3,281.0,17294,"(41.98227, -87.8089)",,
34093,41280,Jefferson Park,12/01/2020,1775.2,1116.8,907.4,48059,"(41.970634, -87.760892)",,
34094,41330,Montrose-O'Hare,12/01/2020,325.5,206.3,165.0,8811,"(41.961539, -87.743574)",,
34095,40550,Irving Park-O'Hare,12/01/2020,986.8,698.8,531.2,27161,"(41.952925, -87.729229)",,
34096,41240,Addison-O'Hare,12/01/2020,487.2,318.0,220.2,13092,"(41.94738, -87.71906)",,
34097,40060,Belmont-O'Hare,12/01/2020,1133.4,787.3,559.2,30880,"(41.938132, -87.712359)",,
34098,41020,Logan Square,12/01/2020,1064.3,736.8,533.4,29028,"(41.929728, -87.708541)",,
34099,40570,California/Milwaukee,12/01/2020,704.8,486.3,331.4,19108,"(41.921939, -87.69689)",,
34100,40670,Western/Milwaukee,12/01/2020,732.5,495.8,390.4,20050,"(41.916157, -87.687364)",,
34101,40590,Damen/Milwaukee,12/01/2020,764.1,622.3,401.0,21304,"(41.909744, -87.677437)",,
34102,40320,Division/Milwaukee,12/01/2020,846.2,585.0,425.4,23084,"(41.903355, -87.666496)",,
34103,41410,Chicago/Milwaukee,12/01/2020,580.4,367.3,264.2,15559,"(41.896075, -87.655214)",,
34104,40490,Grand/Milwaukee,12/01/2020,437.5,322.8,236.8,12100,"(41.891189, -87.647578)",,
34105,40370,Washington/Dearborn,12/01/2020,1777.3,1166.3,847.6,48003,"(41.883164, -87.62944)",,
34106,40790,Monroe/Dearborn,12/01/2020,723.5,319.5,245.4,18423,"(41.880703, -87.629378)",,
34107,40070,Jackson/Dearborn,12/01/2020,828.9,538.8,417.8,22480,"(41.878183, -87.629296)",,
